facility_code,issue_info,facility_name,patient_name,tel_num,patient_ssn,fax_num,disease_code,doctor_name,license_type,license_no,med_name_1,med_name_2,med_name_3,med_name_4,med_name_5,med_name_6,med_name_7,dose_1,dose_2,dose_3,dose_4,dose_5,dose_6,dose_7,freq_1,freq_2,freq_3,freq_4,freq_5,freq_6,freq_7,days_1,days_2,days_3,days_4,days_5,days_6,days_7,med_usage,inject_in,inject_out,inject_name_1,inject_dose_1,inject_freq_1,inject_days_1,inject_name_2,inject_dose_2,inject_freq_2,inject_days_2,inject_name_3,inject_dose_3,inject_freq_3,inject_days_3,pharmacy_note,copay_code,valid_period,dispense_facility,change_note,pharmacist_name,dispense_amount,dispense_date
77889050,2024년 03월 15일 - 제 6327 호,천안보훈의원,배승현,041-666-7777,880508-2515366,041-666-7778,L23.9,황성민,한의사,제 75988 호,돔페리돈정10mg,암로디핀정10mg,메트포르민정500mg,레보세티리진정5mg,독시사이클린캡슐100mg,아목시실린캡슐500mg,,1정,1정,1정,1정,1캡슐,1캡슐,,3회,1회,2회,1회,2회,3회,,7일,7일,7일,7일,7일,7일,,"매식(전,간,후) 30분 복용",[  ]원 내 조제,[✓]원 외 처방,온단세트론주사,1앰플,1회,1일,페니라민주사,1앰플,1회,1일,,,,,,6,발급일부터 ( 14 )일간,,,,,
67746344,2024년 03월 21일 - 제 9626 호,수원메디컬의원,류서현,031-222-3333,960412-1931724,031-222-3334,L23.9,오하은,의사,제 84656 호,타이레놀정500밀리그램,아스피린정100mg,아지스로마이신정250mg,로사르탄정50mg,프레드니솔론정5mg,모사프리드정5mg,이부프로펜정400mg,1정,1정,1정,1정,1정,1정,1정,3회,1회,1회,1회,1회,3회,2회,14일,14일,14일,14일,14일,14일,14일,매식후,[✓]원 내 조제,[  ]원 외 처방,생리식염수주사,1앰플,1회,1일,온단세트론주사,1앰플,1회,1일,비타민B12주사,1앰플,1회,1일,,,발급일부터 ( 3 )일간,,,,,
56237707,2024년 08월 15일 - 제 9006 호,광주한마음의원,백지호,062-456-7890,801109-2910277,062-456-7891,R51,문성민,의사,제 87843 호,오메프라졸캡슐20mg,아스피린정100mg,세팔렉신캡슐500mg,,,,,1캡슐,1정,1캡슐,,,,,1회,1회,3회,,,,,5일,5일,5일,,,,,"매식(전,간,후) 30분 복용",[  ]원 내 조제,[✓]원 외 처방,리도카인주사,1앰플,1회,1일,생리식염수주사,1앰플,1회,1일,케토롤락주사,1앰플,1회,1일,,2,발급일부터 ( 30 )일간,,,,,
87617413,2024년 09월 24일 - 제 9331 호,울산바른의원,고지성,052-890-1234,501118-1662728,052-890-1235,L23.9,안예은,한의사,제 40332 호,글리메피리드정2mg,암로디핀정10mg,펙소페나딘정120mg,클로르페니라민정4mg,아스피린정100mg,이부프로펜정400mg,,1정,1정,1정,1정,1정,1정,,1회,1회,1회,3회,1회,2회,,2일,2일,2일,2일,2일,2일,,아침저녁식후,[  ]원 내 조제,[  ]원 외 처방,,,,,,,,,,,,,빛을 피해 보관,3,발급일부터 ( 3 )일간,,,,,
38826140,2024년 12월 20일 - 제 8086 호,인천중앙의원,최태민,032-567-8901,750216-1230525,032-567-8902,B34.9,문재원,의사,제 14388 호,암로디핀정5mg,아목시실린캡슐500mg,암로디핀정10mg,트리메부틴정100mg,모사프리드정5mg,세팔렉신캡슐500mg,,1정,1캡슐,1정,1정,1정,1캡슐,,1회,3회,1회,3회,3회,3회,,2일,2일,2일,2일,2일,2일,,매식간,[  ]원 내 조제,[  ]원 외 처방,,,,,,,,,,,,,,6,발급일부터 ( 7 )일간,,,,,
83894792,2025년 09월 14일 - 제 2515 호,청주오즈코딩의원,윤혜린,043-123-4567,590724-2384915,043-123-4568,K59.0,문서현,한의사,제 73715 호,로라타딘정10mg,시메티딘정400mg,글리메피리드정2mg,,,,,1정,1정,1정,,,,,1회,2회,1회,,,,,14일,14일,14일,,,,,아침저녁식후,[  ]원 내 조제,[  ]원 외 처방,,,,,,,,,,,,,냉장보관,1,발급일부터 ( 30 )일간,,,,,
91898140,2025년 07월 23일 - 제 4238 호,수원365의원,백수아,031-678-9012,840219-2632505,031-678-9013,J06.9,김지유,의사,제 11666 호,타이레놀정500밀리그램,,,,,,,1정,,,,,,,2회,,,,,,,30일,,,,,,,자기전,[  ]원 내 조제,[✓]원 외 처방,생리식염수주사,1앰플,1회,1일,비타민C주사,1앰플,1회,1일,,,,,,5,발급일부터 ( 7 )일간,,,,,
82655920,2025년 05월 11일 - 제 4035 호,부천중앙의원,심수연,032-333-4444,610322-1778085,032-333-4445,G43.9,이채원,한의사,제 60400 호,판토프라졸정40mg,독시사이클린캡슐100mg,,,,,,1정,1캡슐,,,,,,1회,1회,,,,,,1일,1일,,,,,,아침식후,[✓]원 내 조제,[  ]원 외 처방,비타민B12주사,1앰플,1회,1일,메토클로프라미드주사,1앰플,1회,1일,케토롤락주사,1앰플,1회,1일,,2,발급일부터 ( 7 )일간,,,,,
53814939,2025년 01월 03일 - 제 7138 호,울산바른의원,문민서,052-890-1234,680618-2738538,052-890-1235,R51,김하린,의사,제 65249 호,아지스로마이신정250mg,돔페리돈정10mg,모사프리드정5mg,아스피린정100mg,아목시실린캡슐250mg,레보세티리진정5mg,메트포르민정1000mg,1정,1정,1정,1정,1캡슐,1정,1정,1회,3회,3회,1회,3회,1회,2회,2일,2일,2일,2일,2일,2일,2일,매식후,[  ]원 내 조제,[  ]원 외 처방,,,,,,,,,,,,,냉장보관,,발급일부터 ( 14 )일간,,,,,
41541161,2025년 07월 30일 - 제 7369 호,창원성심의원,고현준,055-555-6666,930719-1608653,055-555-6667,R51,고지유,한의사,제 50026 호,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[  ]원 내 조제,[✓]원 외 처방,리도카인주사,1앰플,1회,1일,,,,,,,,,,5,발급일부터 ( 7 )일간,,,,,
72540672,2024년 10월 21일 - 제 4427 호,천안보훈의원,백소연,041-666-7777,640426-2966178,041-666-7778,I10,장수빈,의사,제 50862 호,독시사이클린캡슐100mg,메트포르민정500mg,레보플록사신정500mg,,,,,1캡슐,1정,1정,,,,,1회,2회,1회,,,,,5일,5일,5일,,,,,취침전,[✓]원 내 조제,[  ]원 외 처방,메토클로프라미드주사,1앰플,1회,1일,덱사메타손주사,1앰플,1회,1일,온단세트론주사,1앰플,1회,1일,,6,발급일부터 ( 7 )일간,,,,,
62569640,2025년 06월 21일 - 제 1112 호,세종스마일의원,류하영,044-777-8888,951228-2804861,044-777-8889,R05,강도현,치과의사,제 62784 호,펙소페나딘정120mg,클로르페니라민정4mg,,,,,,1정,1정,,,,,,2회,3회,,,,,,30일,30일,,,,,,아침저녁식후,[  ]원 내 조제,[  ]원 외 처방,,,,,,,,,,,,,빛을 피해 보관,1,발급일부터 ( 3 )일간,,,,,
53848482,2024년 01월 18일 - 제 9283 호,천안보훈의원,남도윤,041-666-7777,540223-1104683,041-666-7778,J20.9,박나은,의사,제 68665 호,로사르탄정50mg,세티리진정10mg,레보플록사신정500mg,레보세티리진정5mg,,,,1정,1정,1정,1정,,,,1회,1회,1회,1회,,,,1일,1일,1일,1일,,,,자기전,[✓]원 내 조제,[  ]원 외 처방,생리식염수주사,1앰플,1회,1일,,,,,,,,,,3,발급일부터 ( 14 )일간,,,,,
64624071,2024년 09월 08일 - 제 923 호,부천중앙의원,배다은,032-333-4444,980123-1581273,032-333-4445,K29.7,이지호,의사,제 49344 호,시메티딘정400mg,암로디핀정5mg,이부프로펜정400mg,,,,,1정,1정,1정,,,,,2회,1회,3회,,,,,2일,2일,2일,,,,,아침저녁식후,[✓]원 내 조제,[  ]원 외 처방,메토클로프라미드주사,1앰플,1회,1일,페니라민주사,1앰플,1회,1일,,,,,,1,발급일부터 ( 30 )일간,,,,,
15883232,2025년 03월 09일 - 제 45 호,울산바른의원,한혜린,052-890-1234,790321-1781843,052-890-1235,H10.9,오유진,치과의사,제 34418 호,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[  ]원 내 조제,[✓]원 외 처방,덱사메타손주사,1앰플,1회,1일,,,,,,,,,,4,발급일부터 ( 7 )일간,,,,,
35627182,2024년 07월 18일 - 제 8661 호,대전선병원의원,안미래,042-111-2222,971221-2922406,042-111-2223,M54.5,고지현,한의사,제 72420 호,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[  ]원 내 조제,[✓]원 외 처방,온단세트론주사,1앰플,1회,1일,,,,,,,,,,6,발급일부터 ( 14 )일간,,,,,
91987339,2024년 03월 08일 - 제 5682 호,대전선병원의원,조하린,042-111-2222,670817-2341219,042-111-2223,K92.1,고지수,한의사,제 81832 호,오메프라졸캡슐20mg,타이레놀정500밀리그램,클로르페니라민정4mg,세팔렉신캡슐500mg,로사르탄정50mg,로라타딘정10mg,판토프라졸정40mg,1캡슐,1정,1정,1캡슐,1정,1정,1정,1회,2회,3회,3회,1회,1회,1회,3일,3일,3일,3일,3일,3일,3일,매식간,[  ]원 내 조제,[  ]원 외 처방,,,,,,,,,,,,,,1,발급일부터 ( 7 )일간,,,,,
10231840,2025년 03월 23일 - 제 589 호,제주한라의원,심지호,064-123-4567,771210-2740192,064-123-4568,F41.1,안서준,한의사,제 47247 호,글리메피리드정2mg,시메티딘정400mg,세팔렉신캡슐500mg,판토프라졸정40mg,,,,1정,1정,1캡슐,1정,,,,1회,2회,3회,1회,,,,5일,5일,5일,5일,,,,"매식(전,간,후) 30분 복용",[✓]원 내 조제,[  ]원 외 처방,메토클로프라미드주사,1앰플,1회,1일,,,,,,,,,,3,발급일부터 ( 30 )일간,,,,,
97509958,2024년 09월 27일 - 제 285 호,제주한라의원,허승현,064-123-4567,970827-1711904,064-123-4568,F41.1,양서현,치과의사,제 78910 호,클래리스로마이신정250mg,이부프로펜정400mg,독시사이클린캡슐100mg,,,,,1정,1정,1캡슐,,,,,2회,2회,1회,,,,,30일,30일,30일,,,,,매식전,[  ]원 내 조제,[  ]원 외 처방,,,,,,,,,,,,,,2,발급일부터 ( 3 )일간,,,,,
81665065,2025년 02월 21일 - 제 2459 호,광주한마음의원,고준서,062-456-7890,911207-1761070,062-456-7891,Z00.0,오다현,한의사,제 38806 호,모사프리드정5mg,세팔렉신캡슐500mg,클래리스로마이신정250mg,,,,,1정,1캡슐,1정,,,,,3회,3회,2회,,,,,30일,30일,30일,,,,,아침저녁식후,[  ]원 내 조제,[  ]원 외 처방,,,,,,,,,,,,,,5,발급일부터 ( 7 )일간,,,,,
96963219,2024년 03월 22일 - 제 7648 호,서울내과의원,홍서윤,02-1234-5678,720320-1878652,02-1234-5679,B34.9,송하린,의사,제 55026 호,레보세티리진정5mg,글리메피리드정2mg,오메프라졸캡슐20mg,,,,,1정,1정,1캡슐,,,,,1회,1회,1회,,,,,14일,14일,14일,,,,,아침식후,[  ]원 내 조제,[✓]원 외 처방,부스코판주사,1앰플,1회,1일,비타민C주사,1앰플,1회,1일,생리식염수주사,1앰플,1회,1일,냉장보관,1,발급일부터 ( 7 )일간,,,,,
19113990,2025년 09월 17일 - 제 4256 호,부천중앙의원,심성민,032-333-4444,730704-2507283,032-333-4445,K29.7,조지유,치과의사,제 90458 호,글리메피리드정2mg,돔페리돈정10mg,,,,,,1정,1정,,,,,,1회,3회,,,,,,30일,30일,,,,,,매식전,[  ]원 내 조제,[  ]원 외 처방,,,,,,,,,,,,,냉장보관,5,발급일부터 ( 3 )일간,,,,,
57830327,2024년 04월 24일 - 제 5079 호,청주오즈코딩의원,이시우,043-123-4567,750207-1285092,043-123-4568,G43.9,김서연,치과의사,제 72131 호,독시사이클린캡슐100mg,세팔렉신캡슐500mg,아스피린정100mg,타이레놀정500밀리그램,,,,1캡슐,1캡슐,1정,1정,,,,2회,3회,1회,2회,,,,7일,7일,7일,7일,,,,매식전,[  ]원 내 조제,[✓]원 외 처방,페니라민주사,1앰플,1회,1일,온단세트론주사,1앰플,1회,1일,트라넥삼산주사,1앰플,1회,1일,,2,발급일부터 ( 14 )일간,,,,,
30743644,2024년 08월 05일 - 제 7703 호,전주사랑의원,이수연,063-901-2345,890918-2913584,063-901-2346,J00,양재원,의사,제 68479 호,암로디핀정5mg,세티리진정10mg,트리메부틴정100mg,글리메피리드정2mg,,,,1정,1정,1정,1정,,,,1회,1회,3회,1회,,,,30일,30일,30일,30일,,,,매식전,[  ]원 내 조제,[✓]원 외 처방,케토롤락주사,1앰플,1회,1일,비타민C주사,1앰플,1회,1일,리도카인주사,1앰플,1회,1일,,1,발급일부터 ( 7 )일간,,,,,
83780945,2025년 02월 05일 - 제 6390 호,창원성심의원,백태민,055-555-6666,550417-1706459,055-555-6667,J31.0,조서윤,의사,제 67752 호,메트포르민정1000mg,세티리진정10mg,암로디핀정10mg,모사프리드정5mg,레보플록사신정500mg,나프록센정250mg,클래리스로마이신정250mg,1정,1정,1정,1정,1정,1정,1정,2회,1회,1회,3회,1회,3회,2회,7일,7일,7일,7일,7일,7일,7일,매식전,[✓]원 내 조제,[  ]원 외 처방,비타민C주사,1앰플,1회,1일,온단세트론주사,1앰플,1회,1일,부스코판주사,1앰플,1회,1일,,4,발급일부터 ( 30 )일간,,,,,
62670127,2025년 04월 25일 - 제 4278 호,세종스마일의원,장준우,044-777-8888,520917-2598623,044-777-8889,J03.9,서예린,치과의사,제 59229 호,아목시실린캡슐250mg,암로디핀정10mg,암로디핀정5mg,메트포르민정1000mg,이부프로펜정400mg,독시사이클린캡슐100mg,클래리스로마이신정250mg,1캡슐,1정,1정,1정,1정,1캡슐,1정,3회,1회,1회,2회,2회,2회,2회,14일,14일,14일,14일,14일,14일,14일,아침식후,[  ]원 내 조제,[✓]원 외 처방,트라넥삼산주사,1앰플,1회,1일,,,,,,,,,,4,발급일부터 ( 3 )일간,,,,,
31114693,2024년 11월 14일 - 제 2888 호,부천중앙의원,권도윤,032-333-4444,891110-1944639,032-333-4445,J06.9,고지현,한의사,제 35272 호,레보세티리진정5mg,판토프라졸정40mg,돔페리돈정10mg,메트포르민정500mg,오메프라졸캡슐20mg,,,1정,1정,1정,1정,1캡슐,,,1회,1회,3회,2회,1회,,,7일,7일,7일,7일,7일,,,매식후,[✓]원 내 조제,[  ]원 외 처방,메토클로프라미드주사,1앰플,1회,1일,,,,,,,,,,3,발급일부터 ( 7 )일간,,,,,
38190470,2025년 07월 28일 - 제 8282 호,창원성심의원,서지우,055-555-6666,581127-2585143,055-555-6667,B34.9,한나은,치과의사,제 97568 호,판토프라졸정40mg,,,,,,,1정,,,,,,,1회,,,,,,,5일,,,,,,,아침저녁식후,[✓]원 내 조제,[  ]원 외 처방,리도카인주사,1앰플,1회,1일,비타민C주사,1앰플,1회,1일,,,,,,3,발급일부터 ( 30 )일간,,,,,
40501743,2024년 11월 01일 - 제 6309 호,인천중앙의원,최지유,032-567-8901,500617-2176843,032-567-8902,K59.0,오채원,의사,제 52434 호,로라타딘정10mg,트리메부틴정100mg,,,,,,1정,1정,,,,,,1회,3회,,,,,,7일,7일,,,,,,아침식후,[  ]원 내 조제,[  ]원 외 처방,,,,,,,,,,,,,,4,발급일부터 ( 3 )일간,,,,,
72042938,2025년 01월 12일 - 제 4427 호,인천중앙의원,남혜린,032-567-8901,871202-2888167,032-567-8902,I10,한예준,한의사,제 78555 호,펙소페나딘정120mg,,,,,,,1정,,,,,,,1회,,,,,,,3일,,,,,,,자기전,[  ]원 내 조제,[✓]원 외 처방,비타민B12주사,1앰플,1회,1일,,,,,,,,,,3,발급일부터 ( 14 )일간,,,,,
37753499,2025년 02월 14일 - 제 1712 호,부천중앙의원,강준우,032-333-4444,610320-2830949,032-333-4445,K35.9,권나은,치과의사,제 79755 호,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[  ]원 내 조제,[  ]원 외 처방,,,,,,,,,,,,,,,발급일부터 ( 7 )일간,,,,,
25032758,2025년 12월 20일 - 제 5425 호,제주한라의원,한성민,064-123-4567,500924-1251709,064-123-4568,N39.0,송태양,치과의사,제 64675 호,클래리스로마이신정250mg,이부프로펜정400mg,독시사이클린캡슐100mg,암로디핀정10mg,아스피린정100mg,세티리진정10mg,펙소페나딘정120mg,1정,1정,1캡슐,1정,1정,1정,1정,2회,2회,1회,1회,1회,1회,1회,30일,30일,30일,30일,30일,30일,30일,매식전,[  ]원 내 조제,[  ]원 외 처방,,,,,,,,,,,,,,6,발급일부터 ( 3 )일간,,,,,
63129146,2024년 03월 29일 - 제 4416 호,창원성심의원,신지현,055-555-6666,521212-1295034,055-555-6667,K92.1,서지현,치과의사,제 15051 호,세티리진정10mg,오메프라졸캡슐20mg,레보세티리진정5mg,,,,,1정,1캡슐,1정,,,,,1회,1회,1회,,,,,2일,2일,2일,,,,,"매식(전,간,후) 30분 복용",[  ]원 내 조제,[✓]원 외 처방,리도카인주사,1앰플,1회,1일,부스코판주사,1앰플,1회,1일,,,,,,5,발급일부터 ( 3 )일간,,,,,
52484427,2024년 12월 12일 - 제 9161 호,제주한라의원,안현준,064-123-4567,750303-1212299,064-123-4568,R05,장민호,의사,제 29250 호,레보플록사신정500mg,아스피린정100mg,,,,,,1정,1정,,,,,,1회,1회,,,,,,30일,30일,,,,,,매식후,[  ]원 내 조제,[✓]원 외 처방,부스코판주사,1앰플,1회,1일,,,,,,,,,,1,발급일부터 ( 14 )일간,,,,,
67207072,2025년 06월 24일 - 제 9448 호,천안보훈의원,박현우,041-666-7777,990423-2715134,041-666-7778,K35.9,안지현,치과의사,제 76842 호,클래리스로마이신정250mg,로라타딘정10mg,,,,,,1정,1정,,,,,,2회,1회,,,,,,5일,5일,,,,,,매식후,[  ]원 내 조제,[✓]원 외 처방,트라넥삼산주사,1앰플,1회,1일,페니라민주사,1앰플,1회,1일,,,,,냉장보관,4,발급일부터 ( 30 )일간,,,,,
75100768,2025년 05월 21일 - 제 4499 호,울산바른의원,권예린,052-890-1234,581022-2916135,052-890-1235,J20.9,권지성,한의사,제 68240 호,나프록센정250mg,암로디핀정5mg,,,,,,1정,1정,,,,,,2회,1회,,,,,,2일,2일,,,,,,"매식(전,간,후) 30분 복용",[✓]원 내 조제,[  ]원 외 처방,생리식염수주사,1앰플,1회,1일,비타민B12주사,1앰플,1회,1일,,,,,빛을 피해 보관,2,발급일부터 ( 3 )일간,,,,,
39251915,2025년 10월 05일 - 제 4994 호,창원성심의원,조지우,055-555-6666,901211-2967878,055-555-6667,K21.0,서수빈,한의사,제 24573 호,모사프리드정5mg,세팔렉신캡슐500mg,,,,,,1정,1캡슐,,,,,,3회,3회,,,,,,5일,5일,,,,,,매식전,[  ]원 내 조제,[  ]원 외 처방,,,,,,,,,,,,,,1,발급일부터 ( 30 )일간,,,,,
17866045,2024년 05월 02일 - 제 7344 호,청주오즈코딩의원,박채원,043-123-4567,750223-2799309,043-123-4568,N39.0,송현우,치과의사,제 26207 호,덱사메타손정0.5mg,,,,,,,1정,,,,,,,3회,,,,,,,5일,,,,,,,자기전,[  ]원 내 조제,[  ]원 외 처방,,,,,,,,,,,,,,3,발급일부터 ( 3 )일간,,,,,
63203260,2025년 07월 20일 - 제 445 호,목포중앙의원,남도윤,061-888-9999,790216-1894914,061-888-9990,J03.9,오지유,한의사,제 83804 호,메트포르민정1000mg,타이레놀정500밀리그램,모사프리드정5mg,돔페리돈정10mg,아목시실린캡슐500mg,독시사이클린캡슐100mg,,1정,1정,1정,1정,1캡슐,1캡슐,,2회,3회,3회,3회,3회,2회,,14일,14일,14일,14일,14일,14일,,매식간,[  ]원 내 조제,[  ]원 외 처방,,,,,,,,,,,,,냉장보관,6,발급일부터 ( 3 )일간,,,,,
78191553,2024년 05월 22일 - 제 6029 호,대구미래의원,류지유,053-789-0123,760811-1909050,053-789-0124,I10,안서윤,한의사,제 97836 호,이부프로펜정400mg,아목시실린캡슐500mg,메트포르민정500mg,시메티딘정400mg,세팔렉신캡슐500mg,아목시실린캡슐250mg,아지스로마이신정250mg,1정,1캡슐,1정,1정,1캡슐,1캡슐,1정,2회,3회,2회,2회,3회,3회,1회,30일,30일,30일,30일,30일,30일,30일,매식후,[  ]원 내 조제,[  ]원 외 처방,,,,,,,,,,,,,,6,발급일부터 ( 3 )일간,,,,,
30747508,2025년 08월 09일 - 제 8160 호,대전연세의원,심시우,042-345-6789,521102-1718607,042-345-6780,J00,오지수,치과의사,제 78061 호,암로디핀정5mg,펙소페나딘정120mg,메트포르민정1000mg,돔페리돈정10mg,덱사메타손정0.5mg,,,1정,1정,1정,1정,1정,,,1회,2회,2회,3회,3회,,,5일,5일,5일,5일,5일,,,취침전,[✓]원 내 조제,[  ]원 외 처방,부스코판주사,1앰플,1회,1일,트라넥삼산주사,1앰플,1회,1일,,,,,빛을 피해 보관,1,발급일부터 ( 7 )일간,,,,,
67067310,2024년 07월 04일 - 제 852 호,서울내과의원,강수아,02-1234-5678,600508-2389462,02-1234-5679,K92.1,이도윤,치과의사,제 80181 호,로라타딘정10mg,암로디핀정5mg,시메티딘정400mg,,,,,1정,1정,1정,,,,,1회,1회,2회,,,,,30일,30일,30일,,,,,아침식후,[  ]원 내 조제,[  ]원 외 처방,,,,,,,,,,,,,냉장보관,,발급일부터 ( 7 )일간,,,,,
25572958,2025년 09월 14일 - 제 4257 호,광주한마음의원,박채원,062-456-7890,901124-2310437,062-456-7891,K21.0,정지우,치과의사,제 84506 호,암로디핀정10mg,글리메피리드정2mg,로사르탄정50mg,,,,,1정,1정,1정,,,,,1회,1회,1회,,,,,14일,14일,14일,,,,,취침전,[  ]원 내 조제,[✓]원 외 처방,케토롤락주사,1앰플,1회,1일,페니라민주사,1앰플,1회,1일,생리식염수주사,1앰플,1회,1일,,3,발급일부터 ( 30 )일간,,,,,
91905109,2025년 10월 07일 - 제 3886 호,서울내과의원,손예준,02-1234-5678,980805-2461741,02-1234-5679,J45.9,박준혁,의사,제 59432 호,세티리진정10mg,로라타딘정10mg,독시사이클린캡슐100mg,로사르탄정50mg,펙소페나딘정120mg,시메티딘정400mg,글리메피리드정2mg,1정,1정,1캡슐,1정,1정,1정,1정,1회,1회,2회,1회,1회,2회,1회,7일,7일,7일,7일,7일,7일,7일,매식후,[  ]원 내 조제,[✓]원 외 처방,부스코판주사,1앰플,1회,1일,비타민B12주사,1앰플,1회,1일,온단세트론주사,1앰플,1회,1일,빛을 피해 보관,6,발급일부터 ( 30 )일간,,,,,
84510124,2025년 01월 23일 - 제 9686 호,인천중앙의원,허도현,032-567-8901,550606-1818095,032-567-8902,J20.9,조태양,한의사,제 82432 호,레보세티리진정5mg,,,,,,,1정,,,,,,,1회,,,,,,,3일,,,,,,,매식후,[  ]원 내 조제,[  ]원 외 처방,,,,,,,,,,,,,,2,발급일부터 ( 14 )일간,,,,,
